web_scraper_order,web_scraper_start_url,type,prix,adresse,image
"1766925022-357","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Couche culotte softcare","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_1985053_uploaded_image1_1587488603.71.jpeg"
"1766925022-358","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Vêtements enfants","Prix sur demande","Ngor, Dakar, Sénégal","https://images.coinafrique.com/thumb_1980838_uploaded_image1_1587422523.jpg"
"1766925022-359","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Body Enfants Carters - Lot de 4","8 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_1975489_uploaded_image1_1587346902.19.jpeg"
"1766925022-360","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Calçon pour enfant  original","5 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_1973167_uploaded_image1_1587307834.22.jpeg"
"1766925022-361","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Slip pour enfant","8 000CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_1959520_uploaded_image1_1587095120.04.jpeg"
"1766925022-362","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Robes","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_1956418_uploaded_image1_1587046193.06.jpeg"
"1766925022-363","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Robe bébé","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_1954347_uploaded_image1_1587028656.73.jpeg"
"1766925022-364","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Robes","3 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_1954333_uploaded_image1_1587028541.38.jpeg"
"1766925022-365","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Caleçons enfant","8 500CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_1953332_uploaded_image1_1587004946.87.jpeg"
"1766925022-366","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Habits pour bébé","5 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_1951656_uploaded_image1_1586970612.89.jpeg"
"1766925022-367","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Vêtement enfant","7 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_1951650_uploaded_image1_1586970504.87.jpeg"
"1766925033-368","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Robes Enfants","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2229173_uploaded_image1_1591297708.jpg"
"1766925033-369","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Vêtements enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2217861_uploaded_image1_1591140790.jpg"
"1766925033-370","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Robe pour enfant","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2217854_uploaded_image1_1591140707.jpg"
"1766925033-371","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Habits pour enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2217851_uploaded_image1_1591140669.jpg"
"1766925033-372","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Habits pour enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2217841_uploaded_image1_1591140591.jpg"
"1766925033-373","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Vêtements enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2217836_uploaded_image1_1591140533.jpg"
"1766925033-374","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Habits pour enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2217833_uploaded_image1_1591140499.jpg"
"1766925033-375","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Habits pour enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2217826_uploaded_image1_1591140452.jpg"
"1766925033-376","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Habits pour enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2217825_uploaded_image1_1591140416.jpg"
"1766925033-377","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Short en jeans","1 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2215192_uploaded_image1_1591108804.jpg"
"1766925033-378","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Vêtement enfant","Prix sur demande","Geule Tapée, Dakar, Sénégal","https://images.coinafrique.com/thumb_2214842_uploaded_image1_1591105774.jpg"
"1766925033-379","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Bambinerie","Prix sur demande","Geule Tapée, Dakar, Sénégal","https://images.coinafrique.com/thumb_2214815_uploaded_image1_1591105408.jpg"
"1766925033-380","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Slip pour enfant","7 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2205828_uploaded_image1_1590964036.jpg"
"1766925033-381","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Complet bébé","3 500CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2202769_uploaded_image1_1590917752.83.jpeg"
"1766925033-382","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Vêtements enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2201848_uploaded_image1_1590884374.jpg"
"1766925033-383","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Vêtements enfants","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2201847_uploaded_image1_1590884339.jpg"
"1766925033-384","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Vêtements enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2201843_uploaded_image1_1590884302.jpg"
"1766925033-385","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Vêtements pour enfants de 1 à 15ans","6 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_2200124_uploaded_image1_1590854403.jpg"
"1766925033-386","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Ensemble vêtements enfant","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2196576_uploaded_image1_1590797294.jpg"
"1766925033-387","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Ensemble enfant","6 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2196574_uploaded_image1_1590797255.jpg"
"1766925033-388","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Ensemble vêtements enfant","6 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2196573_uploaded_image1_1590797228.jpg"
"1766925033-389","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Ensemble vêtements enfant","6 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2196570_uploaded_image2_1590797203.jpeg"
"1766925033-390","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Vêtements enfants","6 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2196569_uploaded_image1_1590797177.jpg"
"1766925033-391","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Robe","3 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2196473_uploaded_image1_1590795934.jpg"
"1766925033-392","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Robe fille","3 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2196469_uploaded_image1_1590795904.jpg"
"1766925033-393","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Robe fille","3 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2196466_uploaded_image1_1590795872.jpg"
"1766925033-394","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Pour enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2196462_uploaded_image1_1590795834.jpg"
"1766925033-395","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Ensemble pour enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2196460_uploaded_image1_1590795797.jpg"
"1766925033-396","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Vêtements enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2196455_uploaded_image1_1590795758.jpg"
"1766925033-397","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Ensemble pour enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2196452_uploaded_image1_1590795726.jpg"
"1766925033-398","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Ensemble t-shirt + culotte","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2196450_uploaded_image1_1590795691.jpg"
"1766925033-399","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Ensemble t-shirt + culotte","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2196448_uploaded_image1_1590795659.jpg"
"1766925033-400","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Vêtements enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2196443_uploaded_image1_1590795614.jpg"
"1766925033-401","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Robe enfant","10 000CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_2190410_uploaded_image1_1590716786.jpg"
"1766925033-402","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Robes pour enfants","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2189919_uploaded_image1_1590707822.jpg"
"1766925033-403","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Chemises enfants","3 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2189914_uploaded_image1_1590707777.jpg"
"1766925033-404","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Vêtements enfants","3 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2189912_uploaded_image1_1590707745.jpg"
"1766925033-405","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Vêtements enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2189909_uploaded_image1_1590707707.jpg"
"1766925033-406","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Vêtements enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2189905_uploaded_image1_1590707664.jpg"
"1766925033-407","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Tunique enfant","Prix sur demande","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2188090_uploaded_image1_1590683954.jpg"
"1766925033-408","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Vêtements pour enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2184188_uploaded_image1_1590625078.jpg"
"1766925033-409","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Vêtements pour enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2184187_uploaded_image1_1590625040.jpg"
"1766925033-410","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Vêtements pour enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2184184_uploaded_image1_1590624990.jpg"
"1766925033-411","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Vêtement enfant","30 000CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2182372_uploaded_image1_1590597500.45.jpeg"
"1766925033-412","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Robes enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2177971_uploaded_image1_1590535377.jpg"
"1766925033-413","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Robes enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2177970_uploaded_image1_1590535346.jpg"
"1766925033-414","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Vêtements enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2177965_uploaded_image1_1590535317.jpg"
"1766925033-415","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Vêtements enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2177962_uploaded_image1_1590535287.jpg"
"1766925033-416","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Vêtements enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2177960_uploaded_image1_1590535252.jpg"
"1766925033-417","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Pack chouchou","5 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_2176228_uploaded_image1_1590509691.jpg"
"1766925033-418","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Pack chouchou","5 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_2175810_uploaded_image1_1590504416.jpg"
"1766925033-419","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Pack chouchou","5 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_2175750_uploaded_image1_1590504008.jpg"
"1766925033-420","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Shorts pour enfant","5 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2175607_uploaded_image1_1590502636.jpg"
"1766925033-421","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Tuniques","Prix sur demande","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2161581_uploaded_image1_1590235673.jpg"
"1766925033-422","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Complet enfant","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2160098_uploaded_image1_1590213898.jpg"
"1766925033-423","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Complet  enfant","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2160093_uploaded_image1_1590213831.jpg"
"1766925033-424","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Complet enfant","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2160087_uploaded_image1_1590213716.jpg"
"1766925033-425","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Polo  enfant","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2160076_uploaded_image1_1590213417.jpg"
"1766925033-426","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Tenue enfant","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2159344_uploaded_image1_1590187027.jpg"
"1766925033-427","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Vêtements enfants","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2159338_uploaded_image1_1590186982.jpg"
"1766925033-428","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Vêtements enfant","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2155117_uploaded_image1_1590127713.jpg"
"1766925033-429","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Vêtements enfant","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2155110_uploaded_image1_1590127618.jpg"
"1766925033-430","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Complet enfant","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2155108_uploaded_image1_1590127576.jpg"
